"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
8.35891937744305e-14,21,407,11.5744327214915,"GO:0018212 peptidyl-tyrosine modification "," http://amigo.geneontology.org/amigo/term/GO:0018212"," JAK3  ITK  SRC  FGFR1  ABL1  PDGFRB  TEK  PDGFRA  BLK  LCK  LYN  PSEN1  CSK  TTK  PTPN22  IGF1R  RET  WEE1  NOD2  YES1  EPHB4"
8.35891937744305e-14,45,2630,3.83823529411765,"GO:0043168 anion binding "," http://amigo.geneontology.org/amigo/term/GO:0043168"," MAOB  MAOA  AKT1  ABL1  PIM1  HCN1  CSNK2A2  FGFR1  CSNK2A1  PIM2  CSK  IKBKB  JAK3  NOD1  RPS6KB1  TTK  ITK  PDGFRB  ABCG2  TEK  PAK4  RAF1  PDGFRA  CDK4  EGLN1  BLK  HCN4  IGF1R  CACNA1B  PRKCI  RET  WEE1  PRKCB  NOD2  CDK1  PIK3CD  YES1  AURKB  LCK  EPHB4  TRPV1  SRC  IRAK4  PIM3  LYN"
8.35891937744305e-14,44,2505,3.94021369026653,"GO:0097367 carbohydrate derivative binding "," http://amigo.geneontology.org/amigo/term/GO:0097367"," AKT1  FGFR1  ABL1  PIM1  HCN1  NOD2  CSNK2A2  CSNK2A1  PIM2  CSK  IKBKB  JAK3  NOD1  RPS6KB1  TTK  ITK  PDGFRB  ABCG2  TEK  PAK4  RAF1  PDGFRA  CDK4  BLK  HCN4  IGF1R  CACNA1B  PRKCI  RET  WEE1  PRKCB  CDK1  PIK3CD  YES1  AURKB  LCK  EPHB4  TRPV1  SRC  IRAK4  PIM3  LYN  CTSL  CTSK"
8.42440964821798e-14,40,2034,4.41147550465614,"GO:0035639 purine ribonucleoside triphosphate binding "," http://amigo.geneontology.org/amigo/term/GO:0035639"," AKT1  ABL1  PIM1  CSNK2A2  FGFR1  CSNK2A1  PIM2  CSK  IKBKB  JAK3  NOD1  RPS6KB1  TTK  ITK  PDGFRB  ABCG2  TEK  PAK4  RAF1  PDGFRA  CDK4  BLK  IGF1R  CACNA1B  PRKCI  RET  WEE1  PRKCB  NOD2  CDK1  PIK3CD  YES1  AURKB  LCK  EPHB4  TRPV1  SRC  IRAK4  PIM3  LYN"
1.00358140007764e-13,25,662,8.47143237959837,"ENSP00000354558 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," CDK4  CCNB1  LCK  AURKB  CSNK2A2  CDK1  RPS6KB1  IKBKB  FGFR1  XIAP  AKT1  SRC  PIK3CD  CASP3  TERT  PIM2  RAF1  ABL1  PSEN1  PDGFRB  PDGFRA  BAD  HDAC1  WEE1  RET"
1.0744542564304e-13,21,413,11.4062811565304,"SIDER Pneumonia","HTTPS://GENESETDB.AUCKLAND.AC.NZ"," CDK4  CSNK2A1  AKT1  ABL1  HDAC1  BIRC2  BIRC3  XIAP  LCK  TLR8  PDGFRA  PDGFRB  BCL2  RET  RPS6KB1  SRC  TERT  TRPV1  CASP3  AURKB  ABCG2"
1.32766389696981e-13,52,3617,3.22499959342321,"GO:0031325 positive regulation of cellular metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031325"," BAD  BIRC3  FGFR1  XIAP  IKBKB  BIRC2  PDGFRB  TEK  THRA  PTPN22  PDGFRA  IGF1R  NR1I3  THRB  RET  EPHB4  HDAC1  AURKB  SRC  ABL1  NOD1  RAF1  CCNB1  AKT1  CASP3  NOD2  ADRB2  LCK  CXCR3  AVPR1B  MAOB  PSEN1  CSK  APH1A  EGLN1  PIM1  NCSTN  AVPR1A  PRKCB  CDK1  BCL2  YES1  TLR7  TRPV1  PSENEN  LYN  APH1B  RPS6KB1  TERT  CHRNA3  PIM2  TTK"
1.62029884271391e-13,49,3210,3.42425325270295,"GO:0009966 regulation of signal transduction "," http://amigo.geneontology.org/amigo/term/GO:0009966"," XIAP  CSK  TEK  PAK4  PTPN22  BLK  IGF1R  NOD2  BCL2  SRC  IRAK4  LYN  HDAC1  AURKB  FGFR1  NOD1  THRA  RAF1  THRB  RET  ADRB2  TLR7  AVPR1B  BAD  PSEN1  ABL1  RPS6KB1  BIRC2  PDGFRB  PDGFRA  CDK4  AKT1  ACKR3  GRM2  TERT  PRKCB  BDKRB2  MAOA  PIK3CD  CSNK2A1  IKBKB  CCNB1  LCK  PIM2  BIRC3  CSNK2A2  JAK3  TTK  PRKCI"
1.75933257795066e-13,27,827,7.32374279820755,"ENSP00000478570 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," HDAC1  CTSK  RET  EPHB4  TEK  PDGFRA  PDGFRB  BIRC3  RAF1  ABL1  EGLN1  CASP3  CXCR3  TERT  RPS6KB1  CDK1  ABCG2  AKT1  XIAP  FGFR1  IKBKB  SRC  CSK  CDK4  ACKR3  BIRC2  CCNB1"
1.99840996419404e-13,30,1078,6.24276983520681,"GO:1902533 positive regulation of intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:1902533"," TEK  PTPN22  IGF1R  NOD2  IRAK4  AURKB  FGFR1  XIAP  NOD1  RAF1  RET  ADRB2  TLR7  AVPR1B  LYN  BAD  PSEN1  ABL1  CSK  PDGFRB  PDGFRA  ACKR3  PRKCB  SRC  BIRC2  PIK3CD  IKBKB  LCK  PIM2  BIRC3"
2.14092331691291e-13,38,1869,4.56088502816857,"HP:0002715 Abnormality of the immune system","HTTPS://MSEQDR.ORG/HPO_BROWSER.PHP?HP:0002715"," TERT  PDGFRB  SCN9A  RET  NCSTN  PTPN22  AKT1  NOD2  CHRNA3  XIAP  TLR7  EBP  JAK3  ADRB2  IRAK4  PDGFRA  ABL1  ITK  PIK3CD  PSENEN  PSEN1  IKBKB  LCK  CSNK2A1  CACNA1B  TEK  BCHE  EPHB4  RAF1  SCN5A  PSEN2    FGFR1  SLC6A5  BIRC3  BCL2  CDK4  CTSK"
3.82172180207737e-13,21,441,10.6820728291317,"ENSP00000296511 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," HDAC1  WEE1  SLC8A1  BIRC3  PDGFRB  RAF1  ABL1  CASP3  TERT  CDK1  RPS6KB1  ABCG2  BCL2  AKT1  IKBKB  XIAP  SRC  LCK  CDK4  BIRC2  CCNB1"
3.89021491530312e-13,18,283,14.267927665766,"ENSP00000078429 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," ADRB2  SRC  FGFR1  AKT1  BDKRB2  TACR3  CDK4  AVPR1A  RET  CCKBR  CTSK  OXTR  JAK3  PDGFRA  AVPR1B  RAF1  ABL1  GNRHR"
4.22111946384455e-13,23,568,9.0835231980116,"DOID:9005643 Experimental Diabetes Mellitus","https://download.rgd.mcw.edu/ontology/annotated_rgd_objects_by_ontology/with_terms/"," HDAC1  UTS2R  NR1I3  ABCG2  TERT  IGF1R  CASP3  SLC8A1  PRKCB  BCHE  PDGFRB  AKT1  PRKCI  BCL2  CCNB1  HCN1  IKBKB  CNR1  BAD  CCKBR  CTSL  BDKRB2  JAK3"
4.59114951637295e-13,56,4338,2.89583163832615,"GO:0048583 regulation of response to stimulus "," http://amigo.geneontology.org/amigo/term/GO:0048583"," TLR8  XIAP  CSK  ITK  TEK  PAK4  PTPN22  BLK  IGF1R  NOD2  BCL2  LCK  TLR7  SRC  IRAK4  LYN  HDAC1  AURKB  FGFR1  ABL1  NOD1  THRA  RAF1  PDGFRA  THRB  RET  ADRB2  CXCR3  AVPR1B  BAD  PSEN1  RPS6KB1  BIRC2  PDGFRB  CNR1  CDK4  AKT1  ACKR3  GRM2  TERT  PRKCB  BDKRB2  MAOA  PIM3  PIK3CD  CSNK2A1  IKBKB  CCNB1  PIM2  JAK3  SCN5A  BIRC3  CSNK2A2  TTK  PRKCI  YES1"
4.72665651027265e-13,19,336,12.6849614845938,"ENSP00000222254 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," RET  LYN  THRB  PIK3CD  SRC  YES1  AKT1  FGFR1  ITK  RPS6KB1  PDGFRB  PDGFRA  TRPV1  TEK  JAK3  LCK  THRA  PRKCI  RAF1"
4.8529287747517e-13,20,390,11.5037707390649,"ENSP00000351273 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," PSEN1  BIRC3  RAF1  NOD1  LYN  BAD  TLR7  CDK4  CCNB1  BIRC2  CASP3  NOD2  TERT  BCL2  CDK1  RPS6KB1  XIAP  IKBKB  AKT1  SRC"
5.03623374247896e-13,22,509,9.6957124696637,"ENSP00000216797 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," LCK  CSNK2A2  TLR7  CDK4  BIRC2  CCNB1  NOD2  CASP3  CSNK2A1  RPS6KB1  SRC  AKT1  XIAP  IKBKB  JAK3  BIRC3  ABL1  NOD1  HDAC1  LYN  CTSK  TLR8"
5.20815151615706e-13,22,510,9.67670126874279,"ENSP00000358548 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," TEK  PDGFRB  PDGFRA  JAK3  ABL1  RAF1  PIM1  LYN  RET  YES1  CSK  CSNK2A2  LCK  CDK4  TERT  PIK3CD  CASP3  FGFR1  AKT1  SRC  CDK1  RPS6KB1"
5.73808001726696e-13,8,15,119.639215686274,"CHEBI:78543","https://www.pathwaycommons.org/archives/PC2/v13/PathwayCommons13.drugbank.hgnc.txt.gz"," ABL1  FGFR1  LCK  LYN  PDGFRA  RET  SRC  TEK"
6.18675483319303e-13,33,1409,5.25385129211372,"GO:0071495 cellular response to endogenous stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071495"," JAK3  RPS6KB1  THRA  THRB  HTR1F  SRC  HDAC1  FGFR1  PTPN22  HCN4  HCN1  NOD2  ABL1  CSK  GNRHR  PDGFRB  PDGFRA  CDK4  IGF1R  AKT1  NCSTN  PRKCI  ADRB2  YES1  SLC8A1  TRPV1  CTSL  PSEN1  NOD1  CASP3  PRKCB  XIAP  LYN"
6.48607102696881e-13,23,581,8.88027741216969,"ENSP00000428056 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," PAK4  THRB  PIK3CD  RET  LYN  ITK  EPHB4  RPS6KB1  SRC  YES1  AKT1  FGFR1  JAK3  LCK  PDGFRB  PDGFRA  CSK  TEK  PRKCI  CDK4  RAF1  THRA  ABL1"
7.33547011053581e-13,52,3774,3.09083824308738,"GO:0048513 animal organ development "," http://amigo.geneontology.org/amigo/term/GO:0048513"," MAOB  JAK3  ITK  PTPN22  PDGFRA  BLK  CASP3  PHOSPHO1  LCK  SRC  LYN  PIK3CD  PIM1  BAD  CSNK2A2  PSEN1  ABL1  CSK  RPS6KB1  CCKBR  BIRC2  LTA4H  PDGFRB  HDAC1  APH1A  THRA  AVPR2  RAF1  CDK4  EGLN1  IGF1R  AKT1  CTSK  EBP  THRB  NCSTN  PRKCI  HCN1  RET  AVPR1A  ADRB2  CDK1  BCL2  OXTR  SLC8A1  FGFR1  TEK  CTSL  CHRNB2  SCN5A  EPHB4  HCN4"
1.00953756078905e-12,17,253,15.0731225296443,"SRC","HTTPS://MAAYANLAB.CLOUD/ENRICHR"," HCN4  AKT1  PRKCI  LYN  RET  TERT  IKBKB  TRPV1  RAF1  IGF1R  ABL1  CDK4  CDK1  BDKRB2  LCK  RPS6KB1  SRC"
1.06266010906612e-12,37,1857,4.4695587443378,"GO:1902531 regulation of intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:1902531"," TEK  PAK4  PTPN22  IGF1R  NOD2  BCL2  SRC  IRAK4  AURKB  FGFR1  XIAP  NOD1  RAF1  RET  ADRB2  TLR7  AVPR1B  LYN  BAD  PSEN1  ABL1  CSK  BIRC2  PDGFRB  HDAC1  PDGFRA  AKT1  ACKR3  GRM2  PRKCB  BDKRB2  PIK3CD  IKBKB  CCNB1  LCK  PIM2  BIRC3"
1.08819459915277e-12,19,353,12.0740709881686,"ENSP00000289153 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," ITK  RPS6KB1  SRC  FGFR1  AKT1  THRB  PIK3CD  PRKCI  LCK  EPHB4  YES1  RET  LYN  RAF1  THRA  JAK3  PDGFRB  PDGFRA  TEK"
1.12374658460668e-12,11,58,42.5441176470588,"Alvocidib","HTTP://CTDBASE.ORG/"," ABL1  AKT1  BAD  BCL2  BIRC3  CASP3  CCNB1  CDK1  CDK4  LYN  XIAP"
1.15570600586544e-12,23,598,8.62782805429864,"Curcumin","HTTP://CTDBASE.ORG/"," ABCG2  ACKR3  AKT1  AURKB  BAD  BCL2  BIRC2  BIRC3  CASP3  CCNB1  CDK1  CDK4  HDAC1  IGF1R  IKBKB  JAK3  NOD1  NOD2  PDGFRB  RPS6KB1  SRC  TERT  XIAP"
1.29222185194099e-12,25,745,7.52763521515989,"GO:0043269 regulation of ion transport "," http://amigo.geneontology.org/amigo/term/GO:0043269"," HCN4  HCN1  BCL2  SCN5A  AVPR1B  MAOB  PSEN1  ABL1  CACNA1I  JAK3  CNR1  PTPN22  AKT1  CACNA1B  GRM2  AVPR1A  ADRB2  SCN9A  SLC8A1  LYN  PSEN2  CXCR3  CHRNA3  PDGFRB  CHRNB2"
1.48721232727712e-12,49,3403,3.23004788162694,"GO:0051173 positive regulation of nitrogen compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051173"," BAD  BIRC3  XIAP  IKBKB  BIRC2  THRA  PTPN22  NR1I3  THRB  HDAC1  AURKB  SRC  FGFR1  ABL1  CSNK2A1  NOD1  PDGFRB  TEK  RAF1  AKT1  CASP3  NOD2  LCK  CXCR3  MAOB  PSEN1  CSK  APH1A  CCNB1  EGLN1  PIM1  IGF1R  NCSTN  RET  PRKCB  ADRB2  CDK1  BCL2  YES1  TLR7  TRPV1  PSENEN  LYN  APH1B  RPS6KB1  TERT  CHRNA3  PIM2  TTK"
1.57296615138359e-12,52,3847,3.03218703649903,"GO:0010604 positive regulation of macromolecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0010604"," BAD  BIRC3  TLR8  XIAP  IKBKB  BIRC2  THRA  PTPN22  NR1I3  THRB  TLR7  HDAC1  AURKB  SRC  FGFR1  ABL1  CSNK2A1  NOD1  PDGFRB  TEK  RAF1  AKT1  CASP3  NOD2  LCK  CXCR3  PSEN1  CSK  JAK3  ITK  APH1A  AVPR2  CCNB1  EGLN1  PIM1  IGF1R  NCSTN  RET  PRKCB  ADRB2  CDK1  BCL2  YES1  PSENEN  LYN  APH1B  RPS6KB1  TERT  PIK3CD  CHRNA3  PIM2  TTK"
1.712220511512e-12,17,262,14.5553435114504,"ENSP00000262741 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," THRA  RAF1  PRKCI  PDGFRB  PDGFRA  JAK3  LCK  SRC  YES1  FGFR1  AKT1  ITK  RPS6KB1  RET  LYN  THRB  PIK3CD"
1.93018356472664e-12,17,264,14.4450757575758,"ENSP00000376943 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," BIRC2  CCNB1  ABL1  CDK4  RAF1  BIRC3  CSK  LCK  SRC  AKT1  IKBKB  XIAP  CDK1  BAD  RPS6KB1  BCL2  CASP3"
2.1546153664887e-12,22,549,8.98928533161899,"GO:0002764 immune response-regulating signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0002764"," TLR8  CSK  ITK  PTPN22  BLK  LCK  TLR7  LYN  NOD1  NOD2  PSEN1  ABL1  PRKCB  BCL2  BIRC3  XIAP  IKBKB  BIRC2  PIK3CD  YES1  SRC  IRAK4"
2.28112913165831e-12,35,1687,4.65401513302416,"GO:0051240 positive regulation of multicellular organismal process "," http://amigo.geneontology.org/amigo/term/GO:0051240"," TLR8  TEK  AVPR2  AVPR1A  OXTR  TLR7  AVPR1B  HDAC1  NOD1  PIM1  NOD2  CXCR3  BAD  PSEN1  ABL1  ITK  CNR1  THRA  PTPN22  AKT1  TERT  RET  PRKCB  ADRB2  TACR3  CDK1  BCL2  TRPV1  SRC  LYN  PIK3CD  PAK4  PRKCI  SLC8A1  IGF1R"
2.37698877650393e-12,36,1798,4.49146110056926,"ENSP00000269305 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," THRB  PAK4  CASP3  TTK  TERT  CSNK2A1  BCL2  RPS6KB1  CDK1  ABCG2  SRC  AKT1  XIAP  FGFR1  IKBKB  LCK  CSNK2A2  AURKB  CDK4  BIRC2  CCNB1  WEE1  HDAC1  RET  LYN  BAD  JAK3  PSEN1  PDGFRA  PDGFRB  BIRC3  TEK  CHRNA3  PTPN22  RAF1  ABL1"
2.41482692625971e-12,17,268,14.2294776119403,"ENSP00000346300 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," RAF1  ABL1  JAK3  LCK  PDGFRB  PDGFRA  CSK  TEK  ITK  BCL2  SRC  YES1  FGFR1  IKBKB  AKT1  PIK3CD  LYN"
2.49167162306345e-12,19,371,11.4882670049152,"ENSP00000264033 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," LCK  JAK3  PDGFRA  PDGFRB  TEK  CSK  PTPN22  RAF1  ABL1  BIRC2  PIK3CD  BLK  RET  LYN  ITK  SRC  AKT1  FGFR1  YES1"
2.52695367759204e-12,30,1194,5.63626958321017,"GO:0009628 response to abiotic stimulus "," http://amigo.geneontology.org/amigo/term/GO:0009628"," BAD  EGLN1  GPR88  AKT1  CHRNB2  AURKB  TRPV1  AHCY  RPS6KB1  BIRC2  PDGFRB  THRA  RAF1  IGF1R  PSEN2  CASP3  TERT  AVPR1A  BDKRB2  ADRB2  SCN9A  TACR3  BCL2  OXTR  SLC8A1  SRC  AVPR1B  LYN  TLR8  TLR7"
2.5991844417821e-12,37,1916,4.33192619427729,"GO:0042592 homeostatic process "," http://amigo.geneontology.org/amigo/term/GO:0042592"," PSEN1  JAK3  IGF1R  ACKR3  CACNA1B  CASP3  SLC8A1  CXCR3  TRPV1  SRC  CCKBR  EGLN1  BCL2  BAD  ABL1  XIAP  CSK  CNR1  THRA  AVPR2  RAF1  AKT1  CTSK  NCSTN  GRM2  AVPR1A  PRKCB  ADRB2  OXTR  AVPR1B  PIM3  LYN  LCK  PDGFRA  NOD2  PIK3CD  BDKRB2"
2.83190430266309e-12,13,115,25.3583120204604,"ENSP00000381097 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," LYN  BLK  YES1  APH1B  EPHB4  PSEN1  ABL1  PSENEN  APH1A  SRC  LCK  PSEN2  NCSTN"
2.95388728904826e-12,19,375,11.3657254901961,"ENSP00000341208 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," LYN  HDAC1  YES1  PDGFRB  PDGFRA  TEK  JAK3  ABL1  PIM1  PIM2  CXCR3  CASP3  SRC  AKT1  ITK  RPS6KB1  LCK  CCNB1  CDK4"
3.01133332876641e-12,9,29,69.6176470588235,"NVP-BKM120","HTTP://CTDBASE.ORG/"," AKT1  BAD  BCL2  BIRC2  BIRC3  CASP3  SRC  TERT  XIAP"
3.15996087165331e-12,28,1025,6.12786226685796,"GO:0007167 enzyme linked receptor protein signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007167"," FGFR1  JAK3  PDGFRB  TEK  PDGFRA  BLK  IGF1R  RET  YES1  LCK  EPHB4  SRC  LYN  HDAC1  AKT1  CASP3  PSEN1  ABL1  RPS6KB1  RAF1  CDK4  PRKCB  PIK3CD  CHRNA3  XIAP  TTK  BDKRB2  ADRB2"
3.37813754797309e-12,23,632,8.16367274758004,"ENSP00000306245 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," RAF1  PIM1  ABL1  TRPV1  OXTR  HDAC1  AVPR1A  GRM2  CTSK  LYN  CDK4  CCNB1  ACKR3  LCK  TACR3  CDK1  RPS6KB1  CNR1  CSNK2A1  IKBKB  AKT1  SRC  CASP3"
3.61639700779772e-12,52,3932,2.96663874094908,"GO:0006464 cellular protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0006464"," BIRC3  CSNK2A2  CSNK2A1  XIAP  PIM2  IKBKB  JAK3  RPS6KB1  BIRC2  TTK  ITK  PAK4  CCNB1  PTPN22  CDK4  EGLN1  PIM1  AKT1  PRKCI  PRKCB  CDK1  PIM3  AURKB  SRC  FGFR1  ABL1  PDGFRB  HDAC1  TEK  RAF1  PDGFRA  BLK  IGF1R  BCL2  LCK  EPHB4  TLR7  LYN  PSEN1  TLR8  CSK  CASP3  RET  WEE1  NOD2  BDKRB2  YES1  IRAK4  ADRB2  CHRNA3  SLC8A1  PIK3CD"
4.45347158020854e-12,52,3952,2.9516253869969,"GO:0036211 protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0036211"," BIRC3  CSNK2A2  CSNK2A1  XIAP  PIM2  IKBKB  JAK3  RPS6KB1  BIRC2  TTK  ITK  PAK4  CCNB1  PTPN22  CDK4  EGLN1  PIM1  AKT1  PRKCI  PRKCB  CDK1  PIM3  AURKB  SRC  FGFR1  ABL1  PDGFRB  HDAC1  TEK  RAF1  PDGFRA  BLK  IGF1R  BCL2  LCK  EPHB4  TLR7  LYN  PSEN1  TLR8  CSK  CASP3  RET  WEE1  NOD2  BDKRB2  YES1  IRAK4  ADRB2  CHRNA3  SLC8A1  PIK3CD"
4.45941632764407e-12,31,1318,5.27619833973043,"GO:0042325 regulation of phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0042325"," FGFR1  PDGFRB  TEK  CCNB1  PDGFRA  IGF1R  RET  EPHB4  AURKB  SRC  PSEN1  ABL1  IKBKB  RAF1  AKT1  BAD  TLR8  CSK  CCKBR  PTPN22  CASP3  NOD2  BDKRB2  BCL2  YES1  TLR7  LYN  ADRB2  CHRNA3  SLC8A1  TTK"
4.86578518471849e-12,33,1523,4.86058862152872,"Genistein","HTTP://CTDBASE.ORG/"," ABCG2  AKT1  AURKB  BCHE  BCL2  BIRC2  CACNA1I  CASP3  CCNB1  CDK1  CDK4  DPP9  EBP  EPHB4  HDAC1  IGF1R  IKBKB  MAOA  NOD1  OXTR  PDGFRA  PDGFRB  PIM1  RAF1  RET  SLC8A1  TACR3  TERT  THRA  THRB  TRPV1  TTK  XIAP"
5.70657049052122e-12,10,47,47.7284105131414,"GO:0004715 non-membrane spanning protein tyrosine kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0004715"," CSK  JAK3  ITK  BLK  YES1  LCK  SRC  LYN  ABL1  WEE1"
6.6920533212174e-12,34,1646,4.63365735115431,"No abnormal phenotype detected MP:0002169","HTTPS://MAAYANLAB.CLOUD/ENRICHR"," HCN4  AKT1  BLK  YES1  GNRHR  RAF1  CNR1  TEK  NCSTN  CSK  CHRNB2  FGFR1  IKBKB  PIM1  PIM3  APH1B  APH1A  XIAP  PDGFRB  PDGFRA  PSEN1  PSEN2  SCN9A  SCN5A  RET  TERT  ABL1  CDK1  AVPR1A  OXTR  CXCR3  ABCG2  BDKRB2  HCN1"
8.5166216219879e-12,16,243,14.7702735415154,"Sulindac","HTTP://CTDBASE.ORG/"," AKT1  BAD  BCL2  BIRC2  BIRC3  CASP3  CCNB1  CDK1  CDK4  CSK  CSNK2A1  CSNK2A2  IKBKB  RET  SRC  XIAP"
8.97860405263318e-12,16,244,14.7097396335583,"SIDER Fluid retention","HTTPS://GENESETDB.AUCKLAND.AC.NZ"," CDK4  EBP  EPHB4  AKT1  FGFR1  ABL1  LCK  PDGFRA  PDGFRB  BCL2  RET  RPS6KB1  SRC  YES1  CASP3  ABCG2"
8.97860405263318e-12,14,161,19.5063938618926,"R-HSA-73887 Death Receptor Signalling","HTTPS://REACTOME.ORG/PATHWAYBROWSER/#/R-HSA-73887"," BAD  BIRC3  PSEN1  XIAP  IKBKB  BIRC2  HDAC1  APH1A  APH1B  PSEN2  NCSTN  PRKCI  CASP3  PSENEN"
9.67870482543214e-12,23,666,7.74690867337926,"ENSP00000215832 interacting protein","HTTPS://STRINGDB-STATIC.ORG/DOWNLOAD/PROTEIN.LINKS.V11.5/9606.PROTEIN.LINKS.V11.5.TXT.GZ"," YES1  BAD  LYN  RET  WEE1  ABL1  GNRHR  CTSL  RAF1  JAK3  FGFR1  AKT1  SRC  RPS6KB1  BCL2  CSNK2A1  TERT  CASP3  THRB  CCNB1  CDK4  CSK  LCK"
1.00240705004989e-11,16,246,14.5901482544237,"Metformin","HTTP://CTDBASE.ORG/"," ABL1  AKT1  BAD  BCL2  CASP3  CCNB1  CDK1  CDK4  IGF1R  IKBKB  NOD1  PRKCB  RAF1  RPS6KB1  TLR7  TLR8"
1.00240705004989e-11,15,202,16.6576878276063,"WP FOCAL ADHESION","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/WP_FOCAL_ADHESION"," BCL2  PDGFRA  PDGFRB  PIK3CD  PAK4  SRC  RAF1  IGF1R  BLK  PRKCB  AKT1  BIRC2  BIRC3  BAD  XIAP"
1.00240705004989e-11,22,596,8.28039873667588,"GO:0034762 regulation of transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0034762"," HCN4  HCN1  PRKCB  BCL2  SCN5A  PSEN1  ABL1  CACNA1I  RPS6KB1  PTPN22  CACNA1B  PRKCI  TERT  SCN9A  YES1  SLC8A1  LYN  ADRB2  PIM1  AKT1  PSEN2  CXCR3"
1.13858259199696e-11,20,467,9.60700340093211,"SIDER Stomatitis","HTTPS://GENESETDB.AUCKLAND.AC.NZ"," CDK4  CHRNA3  CSNK2A1  CTSL  AHCY  AKT1  ABL1  HDAC1  LCK  PDGFRA  PDGFRB  PRKCB  PRKCI  BCL2  RET  RPS6KB1  SRC  TERT  CASP3  ABCG2"
1.15562085575668e-11,25,827,6.78124333167366,"GO:0000165 MAPK cascade "," http://amigo.geneontology.org/amigo/term/GO:0000165"," TEK  PAK4  RAF1  PTPN22  IGF1R  FGFR1  XIAP  RET  NOD2  ADRB2  AVPR1B  PSEN1  ABL1  CSK  NOD1  PDGFRB  PDGFRA  ACKR3  OXTR  TLR7  SRC  IRAK4  LYN  IKBKB  CDK1"
