date,version,copyright,dbserver,FullName,lang,ShortIdentifier,LegalCode,count,id,OrphaCode,ExpertLink,lang2,Name,lang3,count4,id5,OrphaCode6,Name7,lang8,id9,cycle,id10,Name11,lang12
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1318,1005,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1005,en,Alopecia-contractures-dwarfism-intellectual disability syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1318,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1494,1253,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1253,en,Ascher syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1494,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1493,1252,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1252,en,Blepharonasofacial malformation syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1493,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1490,1248,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1248,en,Maxillonasal dysplasia,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1490,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1502,127,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=127,en,Borjeson-Forssman-Lehmann syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1502,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1503,1264,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1264,en,Tricho-retino-dento-digital syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1503,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1500,1262,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1262,en,Böök syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1500,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1501,1263,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1263,en,Boomerang dysplasia,en,1,12333,93419,Rare bone disease,en,1501,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1498,1259,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1259,en,Blepharoptosis-myopia-ectopia lentis syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1498,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1499,1261,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1261,en,Bonnemann-Meinecke-Reich syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1499,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1478,1234,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1234,en,Bartsocas-Papas syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1478,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1476,1231,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1231,en,Barber-Say syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1476,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1474,1229,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1229,en,Congenital intrauterine infection-like syndrome,en,1,13024,98006,Rare neurologic disease,en,1474,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1473,109,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=109,en,Bannayan-Riley-Ruvalcaba syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1473,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1472,1228,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1228,en,Banki syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1472,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1487,1241,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1241,en,Bencze syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1487,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1486,1240,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1240,en,Metaphyseal acroscyphodysplasia,en,1,12333,93419,Rare bone disease,en,1486,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1483,1237,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1237,en,Beemer-Ertbruggen syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1483,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1482,114,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=114,en,Auriculoosteodysplasia,en,1,12333,93419,Rare bone disease,en,1482,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1481,115,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=115,en,Congenital contractural arachnodactyly,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1481,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1480,1236,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1236,en,Severe microbrachycephaly-intellectual disability-athetoid cerebral palsy syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1480,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16693,137622,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137622,en,Intractable diarrhea-choanal atresia-eye anomalies syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,16693,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16692,137617,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137617,en,Nephrogenic systemic fibrosis,en,1,11896,89826,Rare skin disease,en,16692,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1525,1292,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1292,en,Brachymorphism-onychodysplasia-dysphalangism syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1525,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16695,137628,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137628,en,Cardiac anomalies-heterotaxy syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,16695,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16694,137625,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137625,en,Glycogen storage disease due to muscle and heart glycogen synthase deficiency,en,1,10507,68367,Rare inborn errors of metabolism,en,16694,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16690,137608,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137608,en,Segmental outgrowth-lipomatosis-arteriovenous malformation-epidermal nevus syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,16690,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1533,1299,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1299,en,Branchioskeletogenital syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1533,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16703,137672,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137672,en,Pellucid marginal degeneration,en,1,12984,97966,Rare ophthalmic disorder,en,16703,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1534,1300,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1300,en,Autosomal dominant popliteal pterygium syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1534,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16702,137667,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137667,en,Capillary malformation-arteriovenous malformation,en,1,12469,93890,Rare developmental defect during embryogenesis,en,16702,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16697,137634,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137634,en,Overgrowth-macrocephaly-facial dysmorphism syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,16697,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1528,1295,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1295,en,Brachytelephalangy-dysmorphism-Kallmann syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1528,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16696,137631,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137631,en,"Lung fibrosis-immunodeficiency-46,XX gonadal dysgenesis syndrome",en,1,12974,97955,Rare respiratory disease,en,16696,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1529,1296,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1296,en,Lambert syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1529,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1530,1297,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1297,en,Branchio-oculo-facial syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1530,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16698,137639,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137639,en,Hypomyelinating leukodystrophy-ataxia-hypodontia-hypomyelination syndrome,en,1,13024,98006,Rare neurologic disease,en,16698,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16677,137577,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137577,en,Neonatal hypoxic and ischemic brain injury,en,1,13024,98006,Rare neurologic disease,en,16677,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16678,137583,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137583,en,Vulvar intraepithelial neoplasia,en,1,19592,250908,Rare neoplastic disease,en,16678,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1511,1276,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1276,en,Brachydactyly-arterial hypertension syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1511,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1510,1275,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1275,en,Brachydactyly-elbow wrist dysplasia syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1510,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1506,1270,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1270,en,Bowen-Conradi syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1506,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16684,137605,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137605,en,Legius syndrome,en,1,11896,89826,Rare skin disease,en,16684,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16680,137593,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137593,en,Infectious epithelial keratitis,en,1,12984,97966,Rare ophthalmic disorder,en,16680,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16681,137596,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137596,en,Neurotrophic keratopathy,en,1,12984,97966,Rare ophthalmic disorder,en,16681,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1512,1278,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1278,en,Brachydactyly-preaxial hallux varus syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1512,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16682,137599,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137599,en,Herpes simplex virus stromal keratitis,en,1,12984,97966,Rare ophthalmic disorder,en,16682,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16683,137602,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137602,en,Corneal endotheliitis,en,1,12984,97966,Rare ophthalmic disorder,en,16683,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1426,1166,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1166,en,Congenital unilateral hypoplasia of depressor anguli oris,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1426,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1427,1168,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1168,en,Ataxia-oculomotor apraxia type 1,en,1,13024,98006,Rare neurologic disease,en,1427,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16722,137820,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137820,en,Extrapelvic endometriosis,en,1,12845,96344,Rare gynecologic or obstetric disease,en,16722,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1424,1160,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1160,en,Chylous ascites,en,1,17578,165711,Rare abdominal surgical disease,en,1424,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16721,137817,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137817,en,Arachnoiditis,en,1,13024,98006,Rare neurologic disease,en,16721,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16720,137814,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137814,en,Macular amyloidosis,en,1,11896,89826,Rare skin disease,en,16720,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,1431,1174,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=1174,en,Cerebellar ataxia-ectodermal dysplasia syndrome,en,1,12469,93890,Rare developmental defect during embryogenesis,en,1431,TRUE,21485,Preferential parent,en
6/21/23 18:13,1.3.25 / 4.1.7 [2023-04-17] (orientdb version),Orphanet (c) 2023,jdbc:sybase:Tds:canard.orpha.net:2020,Creative Commons Attribution 4.0 International,en,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/legalcode,7325,16726,137839,http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=en&Expert=137839,en,Lemierre syndrome,en,1,10557,68416,Rare infectious disease,en,16726,TRUE,21485,Preferential parent,en
